plink_id,author,year,venue,title,section_name,context_left,match,context_right,tag
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,abstract,", that complement the use of heuristics for theorizing purposes . We illustrate the effectiveness of our heuristic",theorizing,framework through a detailed example of a multiyear design science research program in which we proactively generated a,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,abstract,through a detailed example of a multiyear design science research program in which we proactively generated a design,theory,for solving problems in the area of intelligent information management and so-called big data in the finance domain,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,abstract,area of intelligent information management and so-called big data in the finance domain . We propose that heuristic,theorizing,"is a useful alternative to established theorizing approaches, i.e., reasoning-based approaches . Heuristic theorizing is particularly",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,abstract,big data in the finance domain . We propose that heuristic theorizing is a useful alternative to established,theorizing,"approaches, i.e., reasoning-based approaches . Heuristic theorizing is particularly relevant for proactive design theorizing, which",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,abstract,"that heuristic theorizing is a useful alternative to established theorizing approaches, i.e., reasoning-based approaches . Heuristic",theorizing,"is particularly relevant for proactive design theorizing, which emphasizes problem solving as being highly intertwined with theorizing",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,abstract,"to established theorizing approaches, i.e., reasoning-based approaches . Heuristic theorizing is particularly relevant for proactive design",theorizing,", which emphasizes problem solving as being highly intertwined with theorizing, involves a greater variety of ways",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,abstract,"theorizing is particularly relevant for proactive design theorizing, which emphasizes problem solving as being highly intertwined with",theorizing,", involves a greater variety of ways of thinking than other theorizing approaches, and assumes an engaged",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,abstract,"solving as being highly intertwined with theorizing, involves a greater variety of ways of thinking than other",theorizing,"approaches, and assumes an engaged relationship between academics and practitioners.",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,(DSR) by drawing heavily on Simonion design logic to develop prescriptive problem solutions and construct design,theory,. A recent example of Jan's research in a large industry-academic consortium is in the area of,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"generated information from the recurrent use of heuristics (i.e., heuristic synthesis) to construct a design",theory.In,"the aftermath of this proactive DSR program, Jan was feeling satisfied about the research consortium's achievements",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,", already during the execution of this program . ""How can I effectively explain that generating design",theory,and the heuristic search for a problem solution complemented one another in my research and actually went hand-in-hand,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,atheoretical and messy to me . What does heuristic search and problem solving have to do with building,theory,"?"" Realizing that this type of reaction was not atypical among academics in fields such as IS",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,Robert and Jan recognized three important facts: (1) we lack an understanding of how design,theories,are generated and constructed; (2) this gap in our understanding prevents scholarly communities from validating,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,2) this gap in our understanding prevents scholarly communities from validating and embracing the generation of design,theories,; and (3) improving our understanding of how design theories are generated is important because the,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,and embracing the generation of design theories; and (3) improving our understanding of how design,theories,are generated is important because the engaged process and the prescriptive outcomes of generating design theories may have,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,how design theories are generated is important because the engaged process and the prescriptive outcomes of generating design,theories,"may have highly relevant impacts on practitioners, which should be a concern to scholars across disciplines.",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,to scholars across disciplines . This paper's purpose is to develop a normative framework for proactive design,theorizing,". We use ""proactive design theorizing"" to denote the intertwined act of problem solving and theorizing",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"'s purpose is to develop a normative framework for proactive design theorizing . We use ""proactive design",theorizing,""" to denote the intertwined act of problem solving and theorizing that we suggest as being an integral",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"theorizing . We use ""proactive design theorizing"" to denote the intertwined act of problem solving and",theorizing,that we suggest as being an integral part of generating a design theory for prescriptive purposes . Furthermore,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,act of problem solving and theorizing that we suggest as being an integral part of generating a design,theory,"for prescriptive purposes . Furthermore, ""proactive"" assumes an engaged academicpractitioner research relationship . Our framework",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"of disciplines (e.g., management, economics, computer science, and artificial intelligence).A design",theory,"provides ""explicit prescriptions (e.g., methods, techniques, principles of form and function) for",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"for constructing an artifact"" (Gregor 2006, p. 620). Artifacts and more abstract design",theories,focus on problem solving and relate design or solution components to a set of defined problem requirements (,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"1996, Walls et al . 1992). An example of constructing artifacts and generating a design",theory,is presented by the study from Markus et al . (2002) on systems that support emergent,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,closely resembles the example in our opening vignette . Both examples highlight the generative character of proactive design,theorizing,". That is, such theorizing involves recurrently generating and testing new solution components, which goes hand-in-hand",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"opening vignette . Both examples highlight the generative character of proactive design theorizing . That is, such",theorizing,"involves recurrently generating and testing new solution components, which goes hand-in-hand with generating design theory through synthesizing",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,", such theorizing involves recurrently generating and testing new solution components, which goes hand-in-hand with generating design",theory,through synthesizing the wealth of information that is produced through multiple iterations of heuristic search.The value of the,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,for a satisficing artifact design) and (2) embraces the highly iterative nature of generating design,theories,"that is intertwined with the heuristic search, thus suggesting that generating design theories involves alternating between problem",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"nature of generating design theories that is intertwined with the heuristic search, thus suggesting that generating design",theories,involves alternating between problem structuring and artifact design . Both (1) and (2) have,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,Both (1) and (2) have not been fully acknowledged in prior research on design,theorizing.Regarding,"(1), we adopt Simon's suggestion to expand on the idea of heuristics for explaining",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"), we adopt Simon's suggestion to expand on the idea of heuristics for explaining proactive design",theorizing,. Our heuristic theorizing framework includes two types of heuristics: heuristics for problem structuring and for artifact,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,Simon's suggestion to expand on the idea of heuristics for explaining proactive design theorizing . Our heuristic,theorizing,framework includes two types of heuristics: heuristics for problem structuring and for artifact design . Prior studies,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"However, this is only one way (not necessarily the best way), to develop design",theory,(Iivari 2007). Iivari (2014) discusses the similarities and differences between these two DSR,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"Sein et al . (2011) marks an important step toward understanding proactive DSR, whereas design",theorizing,"in this cumulative tradition is still not well understood.Regarding (2), our heuristic theorizing framework suggests",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"whereas design theorizing in this cumulative tradition is still not well understood.Regarding (2), our heuristic",theorizing,framework suggests that proactive design theorists iterate back and forth between the use of problem-structuring heuristics and artifact,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"tradition is still not well understood.Regarding (2), our heuristic theorizing framework suggests that proactive design",theorists,iterate back and forth between the use of problem-structuring heuristics and artifact design heuristics to generate design theory,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,theorists iterate back and forth between the use of problem-structuring heuristics and artifact design heuristics to generate design,theory,", which prior studies have not fully acknowledged . In this paper, this iterative problem solving and",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,information is recurrently generated that must be integrated in and related to the different components of a design,theory,", which we refer to as heuristic synthesis.Prior studies have sought to explain design theorizing through the idea",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"of a design theory, which we refer to as heuristic synthesis.Prior studies have sought to explain design",theorizing,"through the idea of reasoning (e.g., Gregor and Jones 2007, Gregory and Muntermann 2011,",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"are suitable also for design"" (p. 114). It can be argued that proactive design",theorizing,"cannot be fully explained by relying exclusively on the idea of reasoning . In this paper,",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"role in heuristic synthesis, and other ways of thinking may also be involved.In sum, our heuristic",theorizing,framework is based on a review of prior literature and integrates Downloaded from informs.org by [140.234.255 .9,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,", at 20:54 . For personal use only, all rights reserved . our cumulative understanding of design",theorizing,. The framework is particularly relevant for proactive design theorists who focus on the generation of design theory,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,rights reserved . our cumulative understanding of design theorizing . The framework is particularly relevant for proactive design,theorists,"who focus on the generation of design theory for prescriptive purposes in a pragmatic fashion, often addressing",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,theorizing . The framework is particularly relevant for proactive design theorists who focus on the generation of design,theory,"for prescriptive purposes in a pragmatic fashion, often addressing difficult or even wicked problems through collaboration with",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"international IS community . However, we believe that our framework is useful across disciplines . For these",theorists,", our framework has important implications: It provides a useful toolkit for systematizing and communicating their theorizing",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"theorists, our framework has important implications: It provides a useful toolkit for systematizing and communicating their",theorizing,"approach for generating design theory . To illustrate our framework's effectiveness, we provide a detailed example",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,important implications: It provides a useful toolkit for systematizing and communicating their theorizing approach for generating design,theory,". To illustrate our framework's effectiveness, we provide a detailed example of a multiyear DSR program",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"framework's effectiveness, we provide a detailed example of a multiyear DSR program in which a design",theory,was generated through heuristic search and heuristic synthesis.We proceed by providing general background knowledge about theorizing (§2,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,a design theory was generated through heuristic search and heuristic synthesis.We proceed by providing general background knowledge about,theorizing,"(§2) and design science (§3). In the main part of the paper,",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,"the help of a DSR program showcase (§5). Finally, we discuss and compare heuristic",theorizing,with other approaches (§6) and call for more proactive design theorizing that draws on our framework,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Introduction,we discuss and compare heuristic theorizing with other approaches (§6) and call for more proactive design,theorizing,that draws on our framework (§7).,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Theorizing,"""The process of",theorizing,"consists of activities such as abstracting, generalizing, relating, selecting, explaining, synthesizing, and",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Theorizing,", selecting, explaining, synthesizing, and idealizing"" (Weick 1995, p. 389).",Theorizing,is important for producing generalizable contributions to knowledge (Lee and Baskerville 2003). In the social,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Theorizing,"generalizable contributions to knowledge (Lee and Baskerville 2003). In the social and organization sciences,",theorizing,"is associated with reasoning . Reasoning has been defined as the ""process of drawing inferences (conclusions",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Theorizing,"the use of a system of logic"" (p. 214). Based on this foundation,",theorizing,"in management, organization, and social science is often characterized as inductive, deductive, or both",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Theorizing,"is often characterized as inductive, deductive, or both (Shepherd and Sutcliffe 2011).Proactive design",theorizing,diverges from the wellknown inductive and deductive approaches . It resembles to a greater extent the ways of,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Theorizing,"tentative ideas . Thus, the way of thinking involved in abduction approaches the manner in which design",theorists,"think about using the intertwined process of problem solving and design theorizing . However, similar to induction",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Theorizing,approaches the manner in which design theorists think about using the intertwined process of problem solving and design,theorizing,". However, similar to induction and deduction, abduction focuses too much on explanations, not design",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Theorizing,"much on explanations, not design and prescriptions.In sum, we argue in this paper that proactive design",theorizing,involves problem solving through artifact design and thus cannot be fully understood in terms of the classical,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Design Science,"March and Smith 1995). In addition, more abstract artifacts, including design principles and design",theory,", are developed (Markus et al . 2002, Walls et al . 1992). In",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Design Science,"et al . 1992). In the following, we discuss the nature of artifacts and design",theories,". In addition, we clarify the key paradigmatic assumptions of our heuristic theorizing framework and introduce the",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Background: Design Science,"of artifacts and design theories . In addition, we clarify the key paradigmatic assumptions of our heuristic",theorizing,framework and introduce the idea of heuristic.,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Design Theory,Important advances have been made over the years toward understanding the nature and anatomy of design,theories,". Dasgupta (1991) states that ""the designer begins with a problem . The act of",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Design Theory,"of design problems, Walls et al . (1992) argue that two key components of design",theories,are (a) metarequirements and (b) meta-solution components . Gregor and Jones (2007),
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Design Theory,a) metarequirements and (b) meta-solution components . Gregor and Jones (2007) characterize design,theories,"as having six core components: a specification of (1) purpose and scope (i.e.,",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Design Theory,". Including further components, such as ""justificatory knowledge,"" in the anatomy of a design",theory,agree with Simon's view that the construction of artifacts involves drawing on knowledge that then becomes an,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Paradigmatic Assumptions,"As previously explained, artifacts and design",theories,"emphasize prescription . To achieve the previously noted primary purposes of prescription, an artifact must ""attain",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Problem Solving,"In addition to expanding ideas of artifact, design",theory,", satisficing, and other elements reviewed above, the development of our framework was inspired by Simon",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Problem Solving,or components that satisfy certain requirements with the goal of finding a satisficing solution . According to a,theory,of human problem solving of Simon and his coauthors (Newell et al . 1958 (Newell et,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Problem Solving,"this Simonion view in mind, we continue with the development of a normative framework for proactive design",theorizing,.,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Heuristic Theorizing,"In this section, we introduce and explain our normative framework for proactive design",theorizing,", which is based on the notion of heuristic theorizing.",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Heuristic Theorizing,"and explain our normative framework for proactive design theorizing, which is based on the notion of heuristic",theorizing,.,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Heuristic Theorizing Framework,Our notion of heuristic,theorizing,"involves the core idea that the heuristic search for a satisficing problem solution, which involves alternating between",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Heuristic Theorizing Framework,"prescriptive relationships (Figure 1). Thus, problem solving is an integral part of proactive design",theorizing.To,"explain our framework in detail, we discuss heuristics for problem structuring and artifact design (§ §4.2.1",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Heuristic Theorizing Framework,"synthesis (§4.4). Finally, we briefly discuss the nature of concurrent evaluation in proactive design",theorizing,"(§4.5). Together, the concepts of heuristics, heuristic search, heuristic synthesis, and",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Heuristic Theorizing Framework,", the concepts of heuristics, heuristic search, heuristic synthesis, and concurrent evaluation explain how design",theories,are proactively generated.,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Two Types of Heuristics: The Foundation of,"the problem at hand . In proactive design science work, this structuring is an essential ingredient of",theorizing,because an artifact design addresses certain problem requirements that must be understood and artifact requirements are a core,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Two Types of Heuristics: The Foundation of,addresses certain problem requirements that must be understood and artifact requirements are a core component of a design,theory,"(see §3). Structuring a so-called wicked problem, which is a typical situation in proactive",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Two Types of Heuristics: The Foundation of,"see §3). Structuring a so-called wicked problem, which is a typical situation in proactive design",theorizing,", can be an arduous task and requires as much attention as the design of solution components and",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Playing with kernel theories,Kernel,theories,embody design principles and knowledge from past solutions or contain knowledge from the natural or social sciences (,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Playing with kernel theories,or contain knowledge from the natural or social sciences (Walls et al . 1992). Design,theorists,"""play"" with such theories to find solutions (Kilduff et al . 2011).Research on",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Playing with kernel theories,"or social sciences (Walls et al . 1992). Design theorists ""play"" with such",theories,to find solutions (Kilduff et al . 2011).Research on managerial information scanning and emerging issue,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Playing with kernel theories,Kilduff et al . 2011).Research on managerial information scanning and emerging issue tracking as well as,theories,of open loop control are synthesized to generate ideas how to address the problem class of vigilant information,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Modeling,"components (Rowe 1987, Smith 1992).Müller-Wienbergen et al . (2011) develop a design",theory,for IT systems that supports convergent and divergent thinking and is grounded in theory on human cognition and,
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Modeling,) develop a design theory for IT systems that supports convergent and divergent thinking and is grounded in,theory,"on human cognition and the creativity support literature . For artifact design, the authors explain guidance using",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Modeling,a heuristic search starts with an initial description and understanding of the problem at hand . Proactive design,theorizing,"involves asking ""Is the problem sufficiently defined?"" If the answer is ""no,""",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Modeling,atypical because of different stakeholders with diverging interests and the complexity of problems typically addressed in proactive design,theorizing,", it is recommended to draw on problem structuring heuristics until the question can be answered ""yes",
5ad9c1f7-5789-3ebc-9799-b92de1cded57,"Gregory, Robert Wayne ; Muntermann, Jan",2014,ISR,Heuristic Theorizing: Proactively Generating Design Theories,Modeling,is perceived to be sufficiently defined based on the available cognitive capacities and bounded rationality of the design,theorists,", artifact design heuristics are used to generate tentative solution components that match the artifact requirements identified during",
